url;dominio;nome
http://www.investcaixa.gov.br;investcaixa.gov.br;CAIXA ECONOMICA FEDERAL
http://www.investecaixa.gov.br;investecaixa.gov.br;CAIXA ECONOMICA FEDERAL
http://www.investidor.gov.br;investidor.gov.br;CVM - COMISSAO DE VALORES MOBILIARIOS
http://www.investidoresinstitucionais.gov.br;investidoresinstitucionais.gov.br;CAIXA ECONOMICA FEDERAL
http://www.investinbrazil.gov.br;investinbrazil.gov.br;SECRETARIA DE ESTADO DA ADMINISTRACAO E PATRIMONIO
http://www.ipardes.gov.br;ipardes.gov.br;INSTITUTO PARANAENSE DE DESENVOLVIMENTO ECONOMICO
http://www.ipea.gov.br;ipea.gov.br;IPEA -INSTITUTO DE PESQUISA ECONOMICA APLICADA
http://www.ipeadata.gov.br;ipeadata.gov.br;IPEA -INSTITUTO DE PESQUISA ECONOMICA APLICADA
http://www.iphan.gov.br;iphan.gov.br;INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NAC.
http://www.ipp.gov.br;ipp.gov.br;INSTITUTO PHILIPPE PINEL
http://www.ipsm.gov.br;ipsm.gov.br;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES
http://www.irb-brasilre.gov.br;irb-brasilre.gov.br;IRB - BRASIL RESSEGUROS SA
http://www.irb.gov.br;irb.gov.br;IRB - BRASIL RESSEGUROS SA
http://www.irbbrasilre.gov.br;irbbrasilre.gov.br;IRB - BRASIL RESSEGUROS SA
http://www.ird.gov.br;ird.gov.br;INSTITUTO DE RADIOPROTECAO E DOSIMETRIA
http://www.itaipu.gov.br;itaipu.gov.br;ITAIPU BINACIONAL
http://www.itamaraty.gov.br;itamaraty.gov.br;MINISTERIO DAS RELACOES EXTERIORES
http://www.iti.gov.br;iti.gov.br;INSTITUTO NACIONAL DE TECNOLOGIA INFORMACAO - ITI
http://www.iec.gov.br;iec.gov.br;INSTITUTO EVANDRO CHAGAS
http://www.jbrj.gov.br;jbrj.gov.br;INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RIO =
http://www.jef-pr.gov.br;jef-pr.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO RS
http://www.jef-rs.gov.br;jef-rs.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO RS
http://www.jef-sc.gov.br;jef-sc.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO RS
http://www.jf.gov.br;jf.gov.br;CONSELHO DA JUSTICA FEDERAL
http://www.jfal.gov.br;jfal.gov.br;JUSTICA FEDERAL DE PRIMEIRA INSTANCIA
http://www.jfce.gov.br;jfce.gov.br;JUSTICA FEDERAL DO CEARA
http://www.jfceara.gov.br;jfceara.gov.br;JUSTICA FED DE PRIM INST SECAO JUD DO CEARA
http://www.jfes.gov.br;jfes.gov.br;JUSTICA FEDERAL DE 1 GRAU NO ESPIRITO SANTO
http://www.jfms.gov.br;jfms.gov.br;JUSTICA FEDERAL DE 1 INSTANCIA
http://www.jfpb.gov.br;jfpb.gov.br;JUSTICA FEDERAL DE PRIMEIRA INSTANCIA
http://www.jfpe.gov.br;jfpe.gov.br;JUSTICA FEDERAL DE 1A INSTANCIA
http://www.jfpr.gov.br;jfpr.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO PARANA
http://www.jfrj.gov.br;jfrj.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO RIO DE JANEIR
http://www.jfrn.gov.br;jfrn.gov.br;JUSTICA FEDERAL DO RIO GRANDE DO NORTE 
http://www.jfrs.gov.br;jfrs.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO RS
http://www.jfsc.gov.br;jfsc.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU EM SANTA CATARINA
http://www.jfse.gov.br;jfse.gov.br;JUSTICA FEDERAL - SECAO JUDICIARIA DO ESTADO DE SE
http://www.jfsp.gov.br;jfsp.gov.br;JUSTICA FEDERAL DE SAO PAULO 
http://www.jornadasdip.gov.br;jornadasdip.gov.br;MINISTERIO DAS RELACOES EXTERIORES DCD
http://www.jt.gov.br;jt.gov.br;TRIBUNAL SUPERIOR DO TRABALHO
http://www.justica.gov.br;justica.gov.br;MINISTERIO DA JUSTICA
http://www.justicadotrabalho.gov.br;justicadotrabalho.gov.br;TRIBUNAL SUPERIOR DO TRABALHO
http://www.justicaeleitoral.gov.br;justicaeleitoral.gov.br;TRIBUNAL SUPERIOR ELEITORAL
http://www.justicafederal.gov.br;justicafederal.gov.br;CONSELHO DA JUSTICA FEDERAL
http://www.justra.gov.br;justra.gov.br;TRIBUNAL SUPERIOR DO TRABALHO
http://www.juventude.gov.br;juventude.gov.br;PRESIDENCIA DA REPUBLICA
http://www.jcdf.gov.br;jcdf.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.justiça.gov.br;justiça.gov.br;MINISTERIO DA JUSTICA
http://www.lapa-pe.gov.br;lapa-pe.gov.br;MINISTERIO DA AGRICULTURA - DFA - LAPA - RECIFE
http://www.laracps.gov.br;laracps.gov.br;LABORATORIO REGIONAL DE APOIO ANIMAL
http://www.lexml.gov.br;lexml.gov.br;SENADO FEDERAL
http://www.linea.gov.br;linea.gov.br;LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA
http://www.linuxseguro.gov.br;linuxseguro.gov.br;AGENCIA BRASILEIRA DE INTELIGENCIA
http://www.lojacaixa.gov.br;lojacaixa.gov.br;CAIXA ECONOMICA FEDERAL
http://www.loteca.gov.br;loteca.gov.br;CAIXA ECONOMICA FEDERAL
http://www.loteriaesportiva.gov.br;loteriaesportiva.gov.br;CAIXA ECONOMICA FEDERAL
http://www.loteriafederal.gov.br;loteriafederal.gov.br;CAIXA ECONOMICA FEDERAL
http://www.loterias.gov.br;loterias.gov.br;CAIXA ECONOMICA FEDERAL
http://www.loteriascaixa.gov.br;loteriascaixa.gov.br;CAIXA ECONOMICA FEDERAL
http://www.loto-tauloteriadacopa.gov.br;loto-tauloteriadacopa.gov.br;CAIXA ECONOMICA FEDERAL
http://www.lotofacil.gov.br;lotofacil.gov.br;CAIXA ECONOMICA FEDERAL
http://www.lotomania.gov.br;lotomania.gov.br;CAIXA ECONOMICA FEDERAL
http://www.ls.gov.br;ls.gov.br;AGENCIA BRASILEIRA DE INTELIGENCIA
http://www.labcluster.gov.br;labcluster.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
http://www.logisticabrasil.gov.br;logisticabrasil.gov.br;EMPRESA DE PLANEJAMENTO E LOGISTICA S A - EPL
http://www.logisticsbrazil.gov.br;logisticsbrazil.gov.br;EMPRESA DE PLANEJAMENTO E LOGISTICA S A - EPL
http://www.ma.gov.br;ma.gov.br;SEPLAN - GOVERNO DO ESTADO DO MARANHAO
http://www.maerj.gov.br;maerj.gov.br;DEPARTAMENTO DE CONTROLE DO ESPACO AEREO - SDTI
http://www.maisambiente.gov.br;maisambiente.gov.br;INSTITUTO BRASILEIRO DO MEIO AMBIENTE
http://www.maisbrasil.gov.br;maisbrasil.gov.br;PRESIDENCIA DA REPUBLICA
http://www.manausenergia.gov.br;manausenergia.gov.br;MANAUS ENERGIA S/A
http://www.maranhao.gov.br;maranhao.gov.br;SEPLAN - GOVERNO DO ESTADO DO MARANHAO
http://www.marinha.gov.br;marinha.gov.br;CENTRO DE TECNOLOGIA DA INFORMACAO DA MARINHA
http://www.mb.gov.br;mb.gov.br;CENTRO DE TECNOLOGIA DA INFORMACAO DA MARINHA
http://www.mc.gov.br;mc.gov.br;MINISTERIO DAS COMUNICACOES
http://www.mct.gov.br;mct.gov.br;MINISTERIO DA CIENCIA E TECNOLOGIA
http://www.mda.gov.br;mda.gov.br;MINISTERIO DO DESENVOLVIMENTO AGRARIO
http://www.mdic.gov.br;mdic.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.mds.gov.br;mds.gov.br;DTI/SE/MDS E COMBATE A FOME
http://www.mec.gov.br;mec.gov.br;MINISTERIO DA EDUCACAO
http://www.mega-sena.gov.br;mega-sena.gov.br;CAIXA ECONOMICA FEDERAL
http://www.megasena.gov.br;megasena.gov.br;CAIXA ECONOMICA FEDERAL
http://www.meioambiente.gov.br;meioambiente.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.meioambientedobrasil.gov.br;meioambientedobrasil.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.memoriasreveladas.gov.br;memoriasreveladas.gov.br;ARQUIVO NACIONAL
http://www.mercadopublico.gov.br;mercadopublico.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
http://www.mercosul.gov.br;mercosul.gov.br;MINISTERIO DAS RELACOES EXTERIORES
http://www.metrobh.gov.br;metrobh.gov.br;COMPANHIA BRASILEIRA DE TRENS URBANOS
http://www.mg.gov.br;mg.gov.br;COMPANHIA DE TECNOLOGIA DA INFORMACAO ESTADO MG
http://www.mi.gov.br;mi.gov.br;MINISTERIO DA INTEGRACAO NACIONAL
http://www.mict.gov.br;mict.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.minc.gov.br;minc.gov.br;MINISTERIO DA CULTURA
http://www.mincrj.gov.br;mincrj.gov.br;MINISTERIO DA CULTURA
http://www.mincsp.gov.br;mincsp.gov.br;MINISTERIO DA CULTURA
http://www.minhacasaminhavida.gov.br;minhacasaminhavida.gov.br;PRESIDENCIA DA REPUBLICA
http://www.ministeriodomeioambiente.gov.br;ministeriodomeioambiente.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.ministeriopublicodf.gov.br;ministeriopublicodf.gov.br;MINISTERIO PUBLICO DO DF E TERRITORIOS
http://www.mj.gov.br;mj.gov.br;MINISTERIO DA JUSTICA
http://www.mls.gov.br;mls.gov.br;IPHAN/MUSEU LASAR SEGALL
http://www.mma.gov.br;mma.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.mme.gov.br;mme.gov.br;MINISTERIO DE MINAS E ENERGIA
http://www.mnba.gov.br;mnba.gov.br;MUSEU NACIONAL DE BELAS ARTES
http://www.monumenta.gov.br;monumenta.gov.br;MINISTERIO DA CULTURA
http://www.mp-df.gov.br;mp-df.gov.br;MINISTERIO PUBLICO DO DF E TERRITORIOS
http://www.mp.gov.br;mp.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
http://www.mpa.gov.br;mpa.gov.br;MINISTERIO DA PESCA E AQUICULTURA
http://www.mpas.gov.br;mpas.gov.br;MINISTERIO DA PREVIDENCIA E ASSISTENCIA SOCIAL
http://www.mpdf.gov.br;mpdf.gov.br;MINISTERIO PUBLICO DO DF E TERRITORIOS
http://www.mpdft.gov.br;mpdft.gov.br;MINISTERIO PUBLICO DO DF E TERRITORIOS
http://www.mpes.gov.br;mpes.gov.br;MINISTERIO PUBLICO DO ESTADO DO ESPIRITO SANTO
http://www.mpf.gov.br;mpf.gov.br;MINISTERIO PUBLICO FEDERAL - PROCURADORIA GERAL DA
http://www.mpm.gov.br;mpm.gov.br;MINISTERIO PUBLICO MILITAR
http://www.mps.gov.br;mps.gov.br;MINISTERIO DA PREVIDENCIA SOCIAL
http://www.mpt.gov.br;mpt.gov.br;MINISTERIO PUBLICO DO TRABALHO
http://www.mpu.gov.br;mpu.gov.br;MINISTERIO PUBLICO DA UNIAO
http://www.mre.gov.br;mre.gov.br;MINISTERIO DAS RELACOES EXTERIORES
http://www.ms.gov.br;ms.gov.br;GOVERNO DO ESTADO DE MATO GROSSO DO SUL
http://www.mt.gov.br;mt.gov.br;MATO GROSSO GOVERNO DO ESTADO
http://www.mtb.gov.br;mtb.gov.br;MINISTERIO DO TRABALHO E EMPREGO
http://www.mtbauru.gov.br;mtbauru.gov.br;MINISTERIO DO TRABALHO E EMPREGO
http://www.mtbe.gov.br;mtbe.gov.br;MINISTERIO DO TRABALHO E EMPREGO
http://www.mte.gov.br;mte.gov.br;MINISTERIO DO TRABALHO E EMPREGO
http://www.mtecbo.gov.br;mtecbo.gov.br;MINISTERIO DO TRABALHO E EMPREGO
http://www.mtecbo2000.gov.br;mtecbo2000.gov.br;MINISTERIO DO TRABALHO E EMPREGO
http://www.mtur.gov.br;mtur.gov.br;EMBRATUR INSTITUTO BRASILEIRO DE TURISMO
http://www.mulheres.gov.br;mulheres.gov.br;SECRETARIA ESPECIAL DE POLITICAS PARA AS MULHERES
http://www.mulhergoverno.gov.br;mulhergoverno.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
http://www.museudainconfidencia.gov.br;museudainconfidencia.gov.br;IPHAN - MUSEU DA INCONFIDENCIA
http://www.museudebiologiamelloleitao.gov.br;museudebiologiamelloleitao.gov.br;MUSEU DE BIOLOGIA PROFESSOR MELLO LEITAO
http://www.museudoindio.gov.br;museudoindio.gov.br;MUSEU DO INDIO - FUNDACAO NACIONAL DO INDIO
http://www.museuimperial.gov.br;museuimperial.gov.br;MUSEU IMPERIAL
http://www.museulasarsegall.gov.br;museulasarsegall.gov.br;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM
http://www.museus.gov.br;museus.gov.br;INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NAC.
http://www.museuvictormeirelles.gov.br;museuvictormeirelles.gov.br;INSTITUTO BRASILEIRO DE MUSEUS - IBRAM
http://www.maismedico.gov.br;maismedico.gov.br;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES
http://www.maismedicos.gov.br;maismedicos.gov.br;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES
http://www.mcti.gov.br;mcti.gov.br;MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACAO
http://www.microepequenaempresa.gov.br;microepequenaempresa.gov.br;SECRETARIA DA MICRO E PEQUENA EMPRESA
http://www.migrantes.gov.br;migrantes.gov.br;MINISTERIO DA JUSTICA
http://www.nae.gov.br;nae.gov.br;PRESIDENCIA DA REPUBLICA
http://www.nead.gov.br;nead.gov.br;INCRA/INSTITUTO NACIONAL DE COLON E REF. AGRARIA
http://www.netgoverno.gov.br;netgoverno.gov.br;COMPANHIA DE INFORMATICA DO PARANA - CELEPAR
http://www.netminas.gov.br;netminas.gov.br;COMPANHIA DE TECNOLOGIA DA INFORMACAO ESTADO MG
http://www.nex.gov.br;nex.gov.br;MINISTERIO DAS RELACOES EXTERIORES
http://www.niteroi-artes.gov.br;niteroi-artes.gov.br;FUNDACAO DE ARTE DE NITEROI
http://www.nordestedigital.gov.br;nordestedigital.gov.br;BANCO DO NORDESTE DO BRASIL S/A
http://www.nordesteeletronico.gov.br;nordesteeletronico.gov.br;BANCO DO NORDESTE DO BRASIL S/A
http://www.nordestenegocios.gov.br;nordestenegocios.gov.br;BANCO DO NORDESTE DO BRASIL S/A
http://www.nossoambiente.gov.br;nossoambiente.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.novoaeroportorecife.gov.br;novoaeroportorecife.gov.br;INFRAERO - EMPRESA BRASILEIRA DE INFRA-ESTRUTURA
http://www.nuclebras.gov.br;nuclebras.gov.br;NUCLEBRAS EQUIPAMENTOS PESADOS S.A.
http://www.nuclep.gov.br;nuclep.gov.br;NUCLEBRAS EQUIPAMENTOS PESADOS S.A.
http://www.noticias.gov.br;noticias.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
http://www.obrasnet.gov.br;obrasnet.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
http://www.obscriancaeadolescente.gov.br;obscriancaeadolescente.gov.br;SECRETARIA DE DIREITOS HUMANOS
http://www.observatoriodegenero.gov.br;observatoriodegenero.gov.br;PRESIDENCIA DA REPUBLICA
http://www.oconsumidor.gov.br;oconsumidor.gov.br;INMETRO-INS. NAC. DE METROLOG. QUALID. E TECNOLG.
http://www.officebankingsocial.gov.br;officebankingsocial.gov.br;CAIXA ECONOMICA FEDERAL
http://www.olacefs.gov.br;olacefs.gov.br;TRIBUNAL DE CONTAS DA UNIAO
http://www.olaturista.gov.br;olaturista.gov.br;EMBRATUR INSTITUTO BRASILEIRO DE TURISMO
http://www.opeixeeaartedepescar.gov.br;opeixeeaartedepescar.gov.br;CAMARA DOS DEPUTADOS
http://www.orcamentofederal.gov.br;orcamentofederal.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
http://www.orint.gov.br;orint.gov.br;AGENCIA BRASILEIRA DE INTELIGENCIA
http://www.ouvidoriadoservidor.gov.br;ouvidoriadoservidor.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
http://www.ouvidorias.gov.br;ouvidorias.gov.br;CONTROLADORIA-GERAL DA UNIAO
http://www.odmbrasil.gov.br;odmbrasil.gov.br;PRESIDENCIA DA REPUBLICA - SECRETARIA DE ADMNISTRACAO
http://www.orcamento.gov.br;orcamento.gov.br;MINISTERIO DO PLANEJAMENTO,ORCAMENTO E GESTAO
http://www.observatoriodaindustria.gov.br;observatoriodaindustria.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.p2r2.gov.br;p2r2.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.pa.gov.br;pa.gov.br;GOVERNO DO ESTADO DO PARA
http://www.pac.gov.br;pac.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
http://www.palmares.gov.br;palmares.gov.br;FUNDACAO CULTURAL PALMARES / MINC
http://www.pame.gov.br;pame.gov.br;PARQUE DE MATERIAL DE ELETRONICA DA AERONAUTICA
http://www.parana.gov.br;parana.gov.br;COMPANHIA DE INFORMATICA DO PARANA - CELEPAR
http://www.paranaeleitoral.gov.br;paranaeleitoral.gov.br;TRIBUNAL REGIONAL ELEITORAL DO PARANA
http://www.passaporteverde.gov.br;passaporteverde.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.patrimoniodetodos.gov.br;patrimoniodetodos.gov.br;SECRETARIA DO PATROMONIO DA UNIAO
http://www.pb.gov.br;pb.gov.br;COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA
http://www.pbh.gov.br;pbh.gov.br;EMP. INFORMAT. INFORMACAO MUN. BH/SA
http://www.pbqp-h.gov.br;pbqp-h.gov.br;MINISTERIO DAS CIDADES
http://www.pbqp.gov.br;pbqp.gov.br;INMETRO-INS. NAC. DE METROLOG. QUALID. E TECNOLG.
http://www.pcdl.gov.br;pcdl.gov.br;PRIMEIRA COMISSAO BRASILEIRA DEMARCADORA DE LIMITE
http://www.pdp.gov.br;pdp.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.pe.gov.br;pe.gov.br;AGENCIA ESTADUAL DE TECNOLOGIA DA INFORMACAO - ATI
http://www.pernambuco.gov.br;pernambuco.gov.br;AGENCIA ESTADUAL DE TECNOLOGIA DA INFORMACAO - ATI
http://www.pescabrasil.gov.br;pescabrasil.gov.br;MINISTERIO DA PESCA E AQUICULTURA
http://www.pessoacomdeficiencia.gov.br;pessoacomdeficiencia.gov.br;MINISTERIO DA JUSTICA
http://www.peticaoeletronica.gov.br;peticaoeletronica.gov.br;JUSTICA FEDERAL DE PRIMEIRO GRAU NO RS
http://www.petrobras.gov.br;petrobras.gov.br;PETROLEO BRASILEIRO S/A - PETROBRAS
http://www.pf.gov.br;pf.gov.br;DEPARTAMENTO DE POLICIA FEDERAL
http://www.pgfn.gov.br;pgfn.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
http://www.pgr.gov.br;pgr.gov.br;MINISTERIO PUBLICO FEDERAL - PROCURADORIA GERAL DA
http://www.pi.gov.br;pi.gov.br;PRODEPI - EMP. DE INFORMATICA DO PIAUI
http://www.pimentalonga.gov.br;pimentalonga.gov.br;EMBRAPA - ACRE
http://www.planalto.gov.br;planalto.gov.br;PRESIDENCIA DA REPUBLICA
http://www.planejamento.gov.br;planejamento.gov.br;SECRETARIA DE ESTADO DA ADMINISTRACAO E PATRIMONIO
http://www.planejamentoterritorial.gov.br;planejamentoterritorial.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
http://www.planobrasil.gov.br;planobrasil.gov.br;SECRETARIA DE ESTADO DA ADMINISTRACAO E PATRIMONIO
http://www.plenarinho.gov.br;plenarinho.gov.br;CAMARA DOS DEPUTADOS
http://www.pmss.gov.br;pmss.gov.br;MINISTERIO DAS CIDADES
http://www.pncda.gov.br;pncda.gov.br;MINISTERIO DAS CIDADES
http://www.pnll.gov.br;pnll.gov.br;MINISTERIO DA CULTURA
http://www.policiafederal.gov.br;policiafederal.gov.br;DEPARTAMENTO DE POLICIA FEDERAL
http://www.politicasmulheres.gov.br;politicasmulheres.gov.br;SECRETARIA ESPECIAL DE POLITICAS PARA AS MULHERES
http://www.pormin.gov.br;pormin.gov.br;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL
http://www.portalambiental.gov.br;portalambiental.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.portalbrasil.gov.br;portalbrasil.gov.br;EMPRESA BRASIL DE COMUNICACAO S.A. - EBC
http://www.portalcofen.gov.br;portalcofen.gov.br;CONSELHO FEDERAL DE ENFERMAGEM
http://www.portalcoren-rs.gov.br;portalcoren-rs.gov.br;CONSELHO REGIONAL DE ENFERMAGEM - RS
http://www.portaldaexportacao.gov.br;portaldaexportacao.gov.br;MINISTERIO DO DESENVOLVIMENTO
http://www.portaldaigualdade.gov.br;portaldaigualdade.gov.br;SECRETARIA ESPECIAL DE POLITICAS DE PROMOCAO DA IG
http://www.portaldajustica.gov.br;portaldajustica.gov.br;SUPERIOR TRIBUNAL DE JUSTICA
http://www.portaldasaguas.gov.br;portaldasaguas.gov.br;AGENCIA NACIONAL DE AGUAS
http://www.portaldatransparencia.gov.br;portaldatransparencia.gov.br;CONTROLADORIA-GERAL DA UNIAO
http://www.portaldoconsumidor.gov.br;portaldoconsumidor.gov.br;INMETRO-INS. NAC. DE METROLOG. QUALID. E TECNOLG.
http://www.portaldoempreendedor.gov.br;portaldoempreendedor.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.portaldoexportador.gov.br;portaldoexportador.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.portaldoinvestidor.gov.br;portaldoinvestidor.gov.br;CVM - COMISSAO DE VALORES MOBILIARIOS
http://www.portalexporta.gov.br;portalexporta.gov.br;MINISTERIO DO DESENVOLVIMENTO
http://www.portalexportacao.gov.br;portalexportacao.gov.br;MINISTERIO DO DESENVOLVIMENTO INDUSTRIA E COMERCIO
http://www.portalfederativo.gov.br;portalfederativo.gov.br;IPEA -INSTITUTO DE PESQUISA ECONOMICA APLICADA
http://www.portalgoverno.gov.br;portalgoverno.gov.br;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO
http://www.portaljt.gov.br;portaljt.gov.br;TRIBUNAL SUPERIOR DO TRABALHO
http://www.portalplanalto.gov.br;portalplanalto.gov.br;SECRETARIA DE COMUNICACAO SOCIAL
http://www.portaltransparencia.gov.br;portaltransparencia.gov.br;CONTROLADORIA-GERAL DA UNIAO
http://www.portodesantos.gov.br;portodesantos.gov.br;COMPANHIA DOCAS DO EST DE SAO PAULO - CODESP
http://www.portodevitoria.gov.br;portodevitoria.gov.br;COMPANHIA DOCAS DO ESPIRITO SANTO
http://www.portosdobrasil.gov.br;portosdobrasil.gov.br;PRESIDENCIA DA REPUBLICA
http://www.portosempapel.gov.br;portosempapel.gov.br;SECRETARIA DE PORTOS DA PRESIDENCIA DA REPUBLICA
http://www.portosrio.gov.br;portosrio.gov.br;COMPANHIA DOCAS DO RIO DE JANEIRO
http://www.postal.gov.br;postal.gov.br;CAIXA ECONOMICA FEDERAL
http://www.poupeenergia.gov.br;poupeenergia.gov.br;MINISTERIO DE MINAS E ENERGIA
http://www.ppcaam.gov.br;ppcaam.gov.br;SECRETARIA DE DIREITOS HUMANOS
http://www.pr.gov.br;pr.gov.br;COMPANHIA DE INFORMATICA DO PARANA - CELEPAR
http://www.pracas.gov.br;pracas.gov.br;MINISTERIO DA CULTURA
http://www.pracasdopac.gov.br;pracasdopac.gov.br;MINISTERIO DA EDUCACAO
http://www.prap.gov.br;prap.gov.br;PROCURADORIA DA REPUBLICA NO ESTADO DO AMAPA
http://www.premio-e.gov.br;premio-e.gov.br;SECRETARIA DE ESTADO DA ADMINISTRA
http://www.premioconservacaoenergia.gov.br;premioconservacaoenergia.gov.br;CENTRAIS ELETRICAS BRASILEIRAS SA
http://www.preps.gov.br;preps.gov.br;MINISTERIO DA PESCA E AQUICULTURA
http://www.presidencia.gov.br;presidencia.gov.br;PRESIDENCIA DA REPUBLICA
http://www.presidenciadarepublica.gov.br;presidenciadarepublica.gov.br;PRESIDENCIA DA REPUBLICA
http://www.previdencia.gov.br;previdencia.gov.br;DATAPREV EMPRESA DE PROC. DE DADOS DA PREVIDENCIA
http://www.pru5.gov.br;pru5.gov.br;ADVOCACIA GERAL DA UNIAO
http://www.purn.gov.br;purn.gov.br;PROCURADORIA DA UNIAO NO RN
http://www.promocaocomercial.gov.br;promocaocomercial.gov.br;MIN. RELACOES EXTERIORES DEPTO PROMOCAO COMERCIAL
http://www.participa.gov.br;participa.gov.br;SECRETARIA-GERAL DA PRESIDENCIA DA REPUBLICA
http://www.participe.gov.br;participe.gov.br;SECRETARIA-GERAL DA PRESIDENCIA DA REPUBLICA
http://www.participo.gov.br;participo.gov.br;SECRETARIA-GERAL DA PRESIDENCIA DA REPUBLICA
http://www.portalconsular.gov.br;portalconsular.gov.br;MINISTERIO DAS RELACOES EXTERIORES
http://www.portaldacopa.gov.br;portaldacopa.gov.br;ME - MINISTERIO DO ESPORTE
http://www.programaarpa.gov.br;programaarpa.gov.br;MINISTERIO DO MEIO AMBIENTE
http://www.protocolointegrado.gov.br;protocolointegrado.gov.br;MINISTERIO DO PLANEJAMENTO, ORCAMENTO E GESTAO
